thread,m,n,p,shape,N,density,time
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.024355
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.025680
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.027195
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.148787
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.152195
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.160327
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.153010
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.149794
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.187103
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.149416
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.148635
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.147626
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.181795
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.755296
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.739476
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.755109
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.752050
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.765757
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.749790
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.758388
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.729646
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.792613
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.726838
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.044151
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.043041
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.042261
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.040685
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.043190
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.040697
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.042752
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.043479
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.043863
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.023611
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.023840
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.025960
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.034341
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.027748
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.024563
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.023778
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.023993
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.023507
32, 4000, 100, 4000,40.000000, 1600000000, 0.250000, 0.024942
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.028519
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.024045
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.028877
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.023883
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.024221
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.024934
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.023396
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.028788
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.024278
32, 4000, 100, 4000,40.000000, 1600000000, 0.500000, 0.027338
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.028924
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.026420
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.030518
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.029723
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.024398
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.028350
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.024031
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.029578
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.024256
32, 4000, 100, 4000,40.000000, 1600000000, 0.750000, 0.026516
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.025690
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.028302
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.024626
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.025738
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.025775
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.027536
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.023999
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.030694
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.024353
32, 4000, 100, 4000,40.000000, 1600000000, 1.000000, 0.024575
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.186538
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.169758
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.188003
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.150053
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.149861
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.185151
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.150453
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.149891
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.185072
32, 4000, 1000, 4000,4.000000, 16000000000, 0.250000, 0.149040
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.150754
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.149249
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.149029
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.150135
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.148678
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.192666
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.148921
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.149172
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.152330
32, 4000, 1000, 4000,4.000000, 16000000000, 0.500000, 0.149987
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.182144
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.180981
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.180718
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.147929
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.148934
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.182447
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.181474
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.149248
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.154280
32, 4000, 1000, 4000,4.000000, 16000000000, 0.750000, 0.149878
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.149143
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.148741
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.186755
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.149427
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.149654
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.149885
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.148824
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.152963
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.152498
32, 4000, 1000, 4000,4.000000, 16000000000, 1.000000, 0.177078
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.736333
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.762594
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.771670
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.744588
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.760911
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.777817
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.763741
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.797035
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.744803
32, 4000, 5000, 4000,0.800000, 80000000000, 0.250000, 0.758630
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.795598
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.748534
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.792714
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.757610
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.785212
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.796087
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.748023
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.748428
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.768140
32, 4000, 5000, 4000,0.800000, 80000000000, 0.500000, 0.757213
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.759156
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.753910
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.771749
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.779555
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.763029
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.737582
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.756406
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.758523
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.745093
32, 4000, 5000, 4000,0.800000, 80000000000, 0.750000, 0.807882
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.764529
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.747656
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.765425
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.756540
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.775060
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.760646
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.756543
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.757604
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.732545
32, 4000, 5000, 4000,0.800000, 80000000000, 1.000000, 0.732760
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.091151
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.077418
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.115587
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.042346
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.041121
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.040723
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.043384
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.040569
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.042861
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.041490
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.042809
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.043132
32, 5000, 100, 5000,50.000000, 2500000000, 0.250000, 0.042556
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.042827
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.040249
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.040565
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.041001
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.041356
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.043033
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.044328
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.042588
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.044832
32, 5000, 100, 5000,50.000000, 2500000000, 0.500000, 0.046436
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.045216
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.041830
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.044426
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.040791
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.045041
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.044188
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.041205
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.042891
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.042337
32, 5000, 100, 5000,50.000000, 2500000000, 0.750000, 0.043785
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.041863
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.039624
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.044303
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.042203
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.041571
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.041697
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.041105
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.043298
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.043376
32, 5000, 100, 5000,50.000000, 2500000000, 1.000000, 0.042332
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.251059
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.255617
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.255627
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.236018
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.243080
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.237294
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.237128
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.248329
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.211371
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.247065
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.250556
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.244745
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.252291
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.226113
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.232463
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.255888
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.213398
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.235414
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.245357
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.254404
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.248835
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.222605
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.250828
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.227487
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.251037
32, 5000, 1000, 5000,5.000000, 25000000000, 0.250000, 0.249118
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.250277
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.232907
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.213994
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.234414
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.224803
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.228054
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.257177
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.214634
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.213910
32, 5000, 1000, 5000,5.000000, 25000000000, 0.500000, 0.216750
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.214463
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.215585
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.240844
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.258412
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.249319
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.239302
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.213155
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.249827
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.254843
32, 5000, 1000, 5000,5.000000, 25000000000, 0.750000, 0.247896
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.251841
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.247856
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.250830
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.255008
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.214557
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.215061
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.250115
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.216820
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.254913
32, 5000, 1000, 5000,5.000000, 25000000000, 1.000000, 0.252692
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.028165
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.095408
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.107712
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.111137
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.071662
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.192836
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.277977
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.165850
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.127344
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.095473
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.175303
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.093311
32, 5000, 5000, 5000,1.000000, 125000000000, 0.250000, 1.165930
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.130731
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.061662
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.218807
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.204169
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.067496
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.062702
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.203104
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.296544
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.168917
32, 5000, 5000, 5000,1.000000, 125000000000, 0.500000, 1.111759
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.176247
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.100811
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.247317
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.186022
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.064287
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.185299
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.125908
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.071459
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.108717
32, 5000, 5000, 5000,1.000000, 125000000000, 0.750000, 1.083425
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.054737
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.196170
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.102220
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.081418
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.080302
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.219774
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.248599
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.062785
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.105580
32, 5000, 5000, 5000,1.000000, 125000000000, 1.000000, 1.071096